,Reflectance,Transmitance,Absorbance,Wavelength
156,0.059426220976631076,-0.02374286376337163,0.9643166427867406,506.0
157,0.05877596111534942,-0.022230077812335065,0.9634541166969856,507.0
158,0.06007573275083633,-0.019772003113721865,0.9596962703628855,508.0
159,0.06481595395181113,-0.015922024790882686,0.9511060708390715,509.0
160,0.06617396925588889,-0.017415228929267012,0.9512412596733781,510.0
161,0.06476325815435434,-0.01732954935222991,0.9525662911978755,511.0
162,0.06328919678849608,-0.013911982659642356,0.9506227858711462,512.0
163,0.06561575517499992,-0.01082063551762555,0.9452048803426255,513.0
164,0.06718907670501466,-0.009867806178088875,0.9426787294730742,514.0
165,0.06784363551401634,-0.008226786726967672,0.9403831512129512,515.0
166,0.0684622574402912,-0.004149211297443706,0.9356869538571525,516.0
167,0.07046727746112269,-0.00013434720471399163,0.9296670697435913,517.0
168,0.07231790884948443,0.0020296198368396448,0.9256524713136759,518.0
169,0.07467838521527317,0.0041968516978275194,0.9211247630868994,519.0
170,0.07819198039845515,0.00877887472530985,0.9130291448762351,520.0
171,0.07777127698874771,0.011064914555150414,0.9111638084561018,521.0
172,0.0774111051741737,0.013641736767909354,0.9089471580579169,522.0
173,0.07901933446582393,0.01692499414145293,0.9040556713927232,523.0
174,0.08147843130123307,0.018530928178456044,0.8999906405203109,524.0
175,0.08360936792846739,0.022587755164471226,0.8938028769070614,525.0
176,0.08570547446574464,0.027361265629258707,0.8869332599049967,526.0
177,0.08820828192415099,0.030825533104224635,0.8809661849716244,527.0
178,0.09129678012653616,0.03400150175758348,0.8747017181158804,528.0
179,0.0918216762880585,0.03597304370324657,0.8722052800086949,529.0
180,0.09082956944198078,0.0370644377435562,0.872105992814463,530.0
181,0.09137384278554153,0.038276012778694135,0.8703501444357644,531.0
182,0.09301319883463323,0.04046543176308419,0.8665213694022826,532.0
183,0.09496433938203515,0.04267465571429518,0.8623610049036696,533.0
184,0.09656541352549851,0.04421633402566091,0.8592182524488405,534.0
185,0.09737417057668943,0.044982079791516416,0.8576437496317942,535.0
186,0.09777454939525385,0.04840405724581025,0.8538213933589359,536.0
187,0.09871443647720805,0.05173809684524276,0.8495474666775492,537.0
188,0.10048183887451717,0.0521672338632806,0.8473509272622022,538.0
189,0.10060600439390294,0.052763537376017196,0.8466304582300799,539.0
190,0.100584364147453,0.05358571798700131,0.8458299178655457,540.0
191,0.10108948860984567,0.05423675703298468,0.8446737543571696,541.0
192,0.10197824297781916,0.05418326105620314,0.8438384959659777,542.0
193,0.10109300054766822,0.0549301442564864,0.8439768551958453,543.0
194,0.10100300231000037,0.056253693313892496,0.8427433043761071,544.0
195,0.10275830768078821,0.057907299520451656,0.8393343927987601,545.0
196,0.10349612487457639,0.06024329547845728,0.8362605796469663,546.0
197,0.10377998627511634,0.061347144929924345,0.8348728687949594,547.0
198,0.1040003641184533,0.06150002046254314,0.8344996154190036,548.0
199,0.1044380014338327,0.061564935056899445,0.8339970635092679,549.0
200,0.10456458270197673,0.06082034008142257,0.8346150772166007,550.0
201,0.10576138494536519,0.0612406318427878,0.832997983211847,551.0
202,0.10700857687390923,0.06256243075547571,0.8304289923706151,552.0
203,0.10521196941959139,0.062401286756975684,0.8323867438234329,553.0
204,0.10413099535101461,0.061705721757352505,0.834163282891633,554.0
205,0.10405795918933748,0.06136029461159467,0.8345817461990679,555.0
206,0.10448648419576406,0.061726476504431464,0.8337870392998046,556.0
207,0.1048370868808702,0.061918616506938584,0.8332442966121912,557.0
208,0.10476716475492891,0.06168538181013307,0.8335474534349381,558.0
209,0.10428681381567784,0.06056254284036268,0.8351506433439595,559.0
210,0.10355109100562519,0.058479570971980914,0.8379693380223939,560.0
211,0.10214099438642087,0.0584218053305174,0.8394372002830617,561.0
212,0.1007409653958739,0.05845193061783172,0.8408071039862943,562.0
213,0.09991584382755767,0.057407228985719545,0.8426769271867227,563.0
214,0.09997779091157658,0.05576475564213713,0.8442574534462863,564.0
215,0.09938244001136722,0.053445722060474425,0.8471718379281584,565.0
216,0.09791737425397344,0.05080179405894928,0.8512808316870774,566.0
217,0.09594579027591725,0.04815506200025204,0.8558991477238308,567.0
218,0.09428574518306058,0.04503422419089261,0.8606800306260468,568.0
219,0.09294404794246057,0.043887801768397315,0.8631681502891421,569.0
220,0.09183295390940961,0.043926354315442645,0.8642406917751477,570.0
221,0.09082964620577536,0.042317671388699934,0.8668526824055247,571.0
222,0.09056315900836384,0.04118868419501161,0.8682481567966245,572.0
223,0.08987984284278303,0.039411110828760004,0.8707090463284569,573.0
224,0.08812130055374753,0.036561207631790854,0.8753174918144616,574.0
225,0.08590513789373677,0.03423563157807433,0.8798592305281889,575.0
226,0.08453788423326455,0.0332565601290144,0.882205555637721,576.0
227,0.08405780286625042,0.03269376289865657,0.883248434235093,577.0
228,0.08384572222985695,0.0313682334294079,0.8847860443407352,578.0
229,0.0829491974521141,0.030879173324765093,0.8861716292231208,579.0
230,0.08181251740682784,0.02968432353590448,0.8885031590572677,580.0
231,0.08080194915735418,0.02804182724805116,0.8911562235945947,581.0
232,0.0801335998630877,0.028013858271836986,0.8918525418650753,582.0
233,0.08012480608108156,0.027352784308923947,0.8925224096099945,583.0
234,0.08010475024168254,0.025879865710399436,0.894015384047918,584.0
235,0.07956804289009622,0.024269991532390317,0.8961619655775135,585.0
236,0.07904530321313462,0.024415458097711402,0.896539238689154,586.0
237,0.07787085722051891,0.023941359134474757,0.8981877836450064,587.0
238,0.07672778786921639,0.022927533528006507,0.9003446786027771,588.0
239,0.07675301913378542,0.022569164063025088,0.9006778168031895,589.0
240,0.07685117843633604,0.022160373872952423,0.9009884476907115,590.0
241,0.07719316385648237,0.021757519601047735,0.9010493165424699,591.0
242,0.07759882201764082,0.021509574262070563,0.9008916037202886,592.0
243,0.07723393448109905,0.021631637741150497,0.9011344277777504,593.0
244,0.0761987221869064,0.020845489504756985,0.9029557883083367,594.0
245,0.0749067156446085,0.019339209512614097,0.9057540748427774,595.0
246,0.07398440408962134,0.018023237512799814,0.9079923583975789,596.0
247,0.07445859008989064,0.018880551236754053,0.9066608586733553,597.0
248,0.07486437754908869,0.019435922456846496,0.9056996999940649,598.0
249,0.07460092865285428,0.01907320000596683,0.9063258713411789,599.0
250,0.0738861461819677,0.01872212609784051,0.9073917277201917,600.0
251,0.07362568542410841,0.018280473735078434,0.9080938408408131,601.0
252,0.07343184355261227,0.01813296626832348,0.9084351901790643,602.0
253,0.07301318284362955,0.01831120894277404,0.9086756082135964,603.0
254,0.07276453248129476,0.018075181266088976,0.9091602862526162,604.0
255,0.0728183124148903,0.016612111794834048,0.9105695757902756,605.0
256,0.07270121706825883,0.014777702367835072,0.9125210805639061,606.0
257,0.07184294890528012,0.01391492959048045,0.9142421215042394,607.0
258,0.0706200383539887,0.013549364457745287,0.9158305971882661,608.0
259,0.07018497638994599,0.01279722009006106,0.917017803519993,609.0
260,0.070528400943294,0.011800073277043622,0.9176715257796624,610.0
261,0.07028802365296402,0.01185486889045289,0.9178571074565831,611.0
262,0.07001335904965154,0.010497379092317629,0.9194892618580308,612.0
263,0.06937289100243232,0.008919129369651812,0.921707979627916,613.0
264,0.06829509653588056,0.008568880583588012,0.9231360228805314,614.0
265,0.06810269744680542,0.0091336741111934,0.9227636284420012,615.0
266,0.06773587541271874,0.008188579171613726,0.9240755454156675,616.0
267,0.06718845434149785,0.006592738271400374,0.9262188073871017,617.0
268,0.06703871557058581,0.006855390997252073,0.9261058934321621,618.0
269,0.06696722090132745,0.006035295132010523,0.926997483966662,619.0
270,0.06624985989948726,0.005508537127434478,0.9282416029730782,620.0
271,0.06512226645426705,0.00562630962595004,0.9292514239197829,621.0
272,0.06552868288561019,0.0040732956312305975,0.9303980214831592,622.0
273,0.06595643708307639,0.003370686350998456,0.9306728765659251,623.0
274,0.0659431829880983,0.003073917472372687,0.930982899539529,624.0
275,0.06541518630781452,0.0023824232857513074,0.9322023904064342,625.0
276,0.06425286519384596,0.003602640689480103,0.9321444941166739,626.0
277,0.06461959803561196,0.004281631448423543,0.9310987705159646,627.0
278,0.06593074052684565,0.004023618056717915,0.9300456414164364,628.0
279,0.06523779712870481,0.004367494886358073,0.9303947079849371,629.0
280,0.06478192712509707,0.0037253994179728646,0.93149267345693,630.0
281,0.06482133605900109,0.003305374175110119,0.9318732897658888,631.0
282,0.06497774477790826,0.0038066760738474916,0.9312155791482443,632.0
283,0.06411198392544076,0.003397060155814109,0.9324909559187451,633.0
284,0.06382027510955689,0.003013871255068568,0.9331658536353745,634.0
285,0.06389279215954136,0.0026767876359613065,0.9334304202044973,635.0
286,0.06345905536579467,0.0020957354055832545,0.9344452092286221,636.0
287,0.06336355834585755,0.001781557697653272,0.9348548839564892,637.0
288,0.06355707837373059,0.001014777497904009,0.9354281441283654,638.0
289,0.06366902376638063,-0.00035081256520419344,0.9366817887988235,639.0
290,0.06302858485291732,-0.0015882350408669725,0.9385596501879496,640.0
291,0.062003962239156364,-0.0017597986628053875,0.9397558364236489,641.0
292,0.06101522980414576,-0.0024750804232181937,0.9414598506190723,642.0
293,0.06036202828273845,-0.004715764143844572,0.9443537358611063,643.0
294,0.05982057934198116,-0.004670165557391038,0.9448495862154099,644.0
295,0.059318252114477596,-0.005304589397703781,0.9459863372832261,645.0
296,0.05911989766267667,-0.0070120767249624,0.9478921790622857,646.0
297,0.05955814950964658,-0.008374870109974075,0.9488167206003276,647.0
298,0.059179177865201625,-0.00942143038324918,0.9502422525180475,648.0
299,0.05849925516585359,-0.010248082505723797,0.9517488273398702,649.0
300,0.05801037607339275,-0.010734137178007072,0.9527237611046142,650.0
301,0.05756416772622281,-0.010203105142846803,0.952638937416624,651.0
302,0.05789832874297351,-0.01020059588848919,0.9523022671455157,652.0
303,0.058086836623129495,-0.010843129419840421,0.9527562927967108,653.0
304,0.057107215120795016,-0.011611465559037077,0.9545042504382422,654.0
305,0.056569272609033196,-0.01163391520893374,0.9550646425999005,655.0
306,0.055941289207282856,-0.012314274418292493,0.9563729852110097,656.0
307,0.05533585302589709,-0.0133983919901689,0.9580625389642717,657.0
308,0.05550641597902257,-0.013083204245910907,0.9575767882668882,658.0
309,0.05526497707417263,-0.01391548172932337,0.9586505046551508,659.0
310,0.05515006637075767,-0.015148471065741064,0.9599984046949833,660.0
311,0.05553338266278152,-0.015864751120070616,0.9603313684572892,661.0
312,0.05549790015882561,-0.016369715953114993,0.9608718157942895,662.0
313,0.05532147891125848,-0.01723383301532269,0.9619123541040643,663.0
314,0.05496567531377614,-0.018298032547006803,0.9633323572332306,664.0
315,0.05433488523690951,-0.01895184062688575,0.9646169553899763,665.0
316,0.053833915682696236,-0.018249786052965327,0.9644158703702691,666.0
317,0.05349850042400593,-0.018174283212215984,0.9646757827882101,667.0
318,0.05321439459619086,-0.019268552146894956,0.9660541575507041,668.0
319,0.05272992991506518,-0.019892439909752726,0.9671625099946874,669.0
320,0.052812560726903345,-0.020503464473971823,0.9676909037470686,670.0
321,0.05335717705281518,-0.020949428569786863,0.9675922515169717,671.0
322,0.05389446903248258,-0.021019865783767012,0.9671253967512844,672.0
323,0.05351079735324881,-0.020692319002219604,0.9671815216489709,673.0
324,0.053609048746753235,-0.020230605484330883,0.9666215567375777,674.0
325,0.05443817606108999,-0.020129008259588937,0.9656908321984988,675.0
326,0.05534325302522631,-0.020824484341306924,0.9654812313160807,676.0
327,0.05508936346093528,-0.02086637059104867,0.9657770071301133,677.0
328,0.05468996706738694,-0.020401967107316937,0.9657120000399301,678.0
329,0.0548559386217657,-0.01978829240196261,0.9649323537801968,679.0
330,0.0552300518433363,-0.019339638515419432,0.9641095866720831,680.0
331,0.056030947950602414,-0.018813741960103977,0.9627827940095016,681.0
332,0.056929042824391096,-0.01829014124822566,0.9613610984238345,682.0
333,0.057489156715664846,-0.017723838963044348,0.9602346822473795,683.0
334,0.057570299063063046,-0.016074469447708014,0.9585041703846449,684.0
335,0.05812777897678197,-0.014414698014519356,0.9562869190377374,685.0
336,0.05903468800348379,-0.01274976075703044,0.9537150727535466,686.0
337,0.059362497171736944,-0.010171359111774185,0.9508088619400373,687.0
338,0.06123750401947378,-0.007364211874386447,0.9461267078549126,688.0
339,0.06323422393570349,-0.003978337599340708,0.9407441136636372,689.0
340,0.06453875362343839,0.0004730557420870128,0.9349881906344746,690.0
341,0.06700889933073005,0.006467721896966819,0.9265233787723031,691.0
342,0.07020444520081283,0.012828899947027149,0.91696665485216,692.0
343,0.07382808411709738,0.019902859409912262,0.9062690564729904,693.0
344,0.07765621440277913,0.028331463078299687,0.8940123225189212,694.0
345,0.08175582153528994,0.03719381008416886,0.8810503683805412,695.0
346,0.08655006702834675,0.04629933407855355,0.8671505988930996,696.0
347,0.09210833359905705,0.05624642109763357,0.8516452453033094,697.0
348,0.098137824832643,0.06831537107015083,0.8335468040972062,698.0
349,0.10524960707918554,0.08051058456425476,0.8142398083565597,699.0
350,0.11325127322357523,0.09301121238123769,0.7937375143951871,700.0
351,0.12158827424966129,0.10590474318005355,0.7725069825702853,701.0
352,0.12927505722725935,0.11754257736014002,0.7531823654126006,702.0
353,0.13697076073319173,0.12991138819833029,0.733117851068478,703.0
354,0.14538665874583825,0.14260059535575464,0.7120127458984071,704.0
355,0.1548872077890215,0.15435700196811727,0.6907557902428612,705.0
356,0.163269994525807,0.16707779201140202,0.6696522134627909,706.0
357,0.1714202832677655,0.17977151999369048,0.6488081967385441,707.0
358,0.18027288586959692,0.19213295715947956,0.6275941569709236,708.0
359,0.19049413117149214,0.20508904841610903,0.6044168204123989,709.0
360,0.19945585319292403,0.21673104048317632,0.5838131063238996,710.0
361,0.20762566195094537,0.22878507116748018,0.5635892668815745,711.0
362,0.21602244938738135,0.2422868018491558,0.5416907487634629,712.0
363,0.22475616811931629,0.2534311688881363,0.5218126629925474,713.0
364,0.23392479419386533,0.26441786776629633,0.5016573380398384,714.0
365,0.24338406333328336,0.2761249158723308,0.4804910207943859,715.0
366,0.252866004053363,0.2884914693753139,0.4586425265713231,716.0
367,0.2621389741492805,0.3008319081428182,0.43702911770790137,717.0
368,0.27107098822154346,0.3116086435202848,0.4173203682581718,718.0
369,0.27967935926177134,0.3211143725137944,0.3992062682244343,719.0
370,0.2881859798291868,0.332320589586553,0.3794934305842602,720.0
371,0.2961329870817371,0.3434994814993074,0.3603675314189555,721.0
372,0.3044766858947808,0.3540981826243711,0.34142513148084813,722.0
373,0.31371924529609707,0.3640887393548727,0.3221920153490303,723.0
374,0.3215097666823471,0.37377016835486887,0.30472006496278403,724.0
375,0.3290639365212609,0.38383114143891683,0.28710492203982224,725.0
376,0.3366990031882287,0.3936378535889105,0.26966314322286083,726.0
377,0.344086388085345,0.4019491101244369,0.2539645017902181,727.0
378,0.35081150588851523,0.4105038829742593,0.23868461113722544,728.0
379,0.35718949401630506,0.41812253538771,0.2246879705959849,729.0
380,0.36350282714118654,0.4248051496736015,0.21169202318521196,730.0
381,0.3698423551715571,0.4327636501298289,0.19739399469861402,731.0
382,0.37590872417582005,0.43945640909329,0.18463486673088997,732.0
383,0.38127129283527944,0.44565976577401895,0.17306894139070167,733.0
384,0.3857441405109774,0.45232568189158484,0.16193017759743777,734.0
385,0.38994547664694196,0.4576259041135901,0.15242861923946788,735.0
386,0.39444930433960396,0.46269486876578075,0.14285582689461523,736.0
387,0.3991137309879745,0.4677600867222754,0.1331261822897501,737.0
388,0.4033061145504434,0.47242973992194753,0.12426414552760912,738.0
389,0.4064433341145384,0.47623408544532925,0.11732258044013227,739.0
390,0.4095333526908122,0.4798402033952234,0.11062644391396442,740.0
391,0.41278601954688654,0.48345517970316576,0.1037588007499477,741.0
392,0.4149127278930954,0.48642045988769006,0.09866681221921458,742.0
393,0.4174428473463894,0.4894694659594551,0.0930876866941554,743.0
394,0.4199073069212904,0.49256024547708105,0.0875324476016286,744.0
395,0.42166950366847056,0.49542174143241235,0.08290875489911709,745.0
396,0.4233536666222088,0.49779179956299496,0.07885453381479618,746.0
397,0.4253357153454608,0.4994266370789189,0.07523764757562035,747.0
398,0.427303864089533,0.5013332654119991,0.0713628704984679,748.0
399,0.42863315972831345,0.5047221886090548,0.06664465166263173,749.0
400,0.4299317119565029,0.5059234762341451,0.06414481180935194,750.0
401,0.4312896110363298,0.5069744701118618,0.0617359188518084,751.0
402,0.432668429896268,0.5085891497101294,0.05874242039360261,752.0
403,0.4339480559235101,0.508793759570594,0.05725818450589587,753.0
404,0.43482729792447483,0.5098896772358682,0.05528302483965697,754.0
405,0.4353433446752982,0.5111466091606206,0.05351004616408117,755.0
406,0.4357314872408892,0.5117348189177217,0.05253369384138912,756.0
407,0.43656501299899636,0.5130757196662351,0.05035926733476853,757.0
408,0.43683575626556265,0.5138701806145484,0.04929406311988899,758.0
409,0.43692329253739065,0.5141330217157656,0.04894368574684377,759.0
410,0.43774771763832376,0.5145382131822576,0.04771406917941867,760.0
411,0.43827139455241026,0.5148841523044173,0.046844453143172426,761.0
412,0.4386920138256878,0.515457133790831,0.04585085238348119,762.0
413,0.43916130223768307,0.5161988676411753,0.044639830121141644,763.0
414,0.4396307856194024,0.516623228695107,0.043745985685490596,764.0
415,0.43985020287321536,0.5174344493296754,0.04271534779710923,765.0
416,0.4399146186829785,0.518165160702261,0.04192022061476047,766.0
417,0.44000110102771456,0.5184172941310291,0.04158160484125634,767.0
