,Reflectance,Wavelength
212,0.07048421792101627,562.0
213,0.0699315252920978,563.0
214,0.06932559931381145,564.0
215,0.06861893360375561,565.0
216,0.06785271302656093,566.0
217,0.06707918072949795,567.0
218,0.066292440221446,568.0
219,0.06548453809420401,569.0
220,0.06463142494150534,570.0
221,0.06372397210486778,571.0
222,0.06296307827371331,572.0
223,0.062220092660236696,573.0
224,0.06143700357056512,574.0
225,0.06081029302298883,575.0
226,0.06021123580759503,576.0
227,0.05967379150634519,577.0
228,0.05925313035045274,578.0
229,0.058819157255938226,579.0
230,0.058375847960489294,580.0
231,0.05797636540668224,581.0
232,0.05770465307035025,582.0
233,0.05741147020700803,583.0
234,0.057128383559124765,584.0
235,0.05689652209506137,585.0
236,0.05667277953086241,586.0
237,0.05650030669425544,587.0
238,0.05634846038229841,588.0
239,0.05616390618323618,589.0
240,0.056054941619056844,590.0
241,0.05590706340584406,591.0
242,0.055721467381226915,592.0
243,0.05569423399702693,593.0
244,0.055645518152187705,594.0
245,0.055578109491634345,595.0
246,0.05553512964565412,596.0
247,0.05550139898428036,597.0
248,0.055516365681456334,598.0
249,0.05554261850472964,599.0
250,0.0554898788071615,600.0
251,0.055449463611953846,601.0
252,0.05539572826389567,602.0
253,0.055306430251398433,603.0
254,0.05520439375572105,604.0
255,0.05510544464645221,605.0
256,0.05499624005585818,606.0
257,0.054853942687844,607.0
258,0.05468408262716739,608.0
259,0.05447731577483776,609.0
260,0.05425475703828478,610.0
261,0.054071824536673724,611.0
262,0.053839781015691215,612.0
263,0.05362597972590275,613.0
264,0.053488463505761134,614.0
265,0.05332748629407604,615.0
266,0.05314602503278855,616.0
267,0.05299643159948335,617.0
268,0.052943137759451656,618.0
269,0.052849200968712914,619.0
270,0.05276471376260612,620.0
271,0.05273837933125902,621.0
272,0.05278284670030253,622.0
273,0.05280151568378317,623.0
274,0.052849394038157124,624.0
275,0.052990034526718535,625.0
276,0.05305550001006328,626.0
277,0.05318445201299129,627.0
278,0.0533780712982259,628.0
279,0.053502883154407536,629.0
280,0.05364434918878129,630.0
281,0.05380387279180034,631.0
282,0.05393726698044938,632.0
283,0.053910264190294474,633.0
284,0.053951627980950385,634.0
285,0.05399517374178612,635.0
286,0.05387745407966608,636.0
287,0.05380824773648449,637.0
288,0.053697116128582315,638.0
289,0.053499001096454044,639.0
290,0.05326435503220204,640.0
291,0.05302662875435429,641.0
292,0.05281288877999541,642.0
293,0.0526234968126976,643.0
294,0.052385515391717756,644.0
295,0.05218675668587824,645.0
296,0.052025948099295866,646.0
297,0.05184517762867887,647.0
298,0.05170168742691713,648.0
299,0.051631074675081864,649.0
300,0.051622903771252567,650.0
301,0.05158585355890048,651.0
302,0.05156586947044447,652.0
303,0.05158310308279122,653.0
304,0.051646970936130104,654.0
305,0.05175730346950229,655.0
306,0.051852098669378205,656.0
307,0.05184538091696947,657.0
308,0.05168061159381877,658.0
309,0.05159442953508173,659.0
310,0.05150570191750668,660.0
311,0.05136350517615705,661.0
312,0.0513373973710316,662.0
313,0.05126796666291292,663.0
314,0.05117444166092241,664.0
315,0.0511415154969937,665.0
316,0.051040972421676295,666.0
317,0.05107342689525134,667.0
318,0.05125820706799077,668.0
319,0.051342383602044905,669.0
320,0.051478062158230045,670.0
321,0.05168855004899445,671.0
322,0.05195537714670772,672.0
323,0.05223666311833922,673.0
324,0.05254886467615986,674.0
325,0.052909013550287445,675.0
326,0.05332614886426195,676.0
327,0.053759548826134124,677.0
328,0.05422490695379648,678.0
329,0.05475604518385086,679.0
330,0.055410132479799035,680.0
331,0.05604534865623772,681.0
332,0.056714289124802635,682.0
333,0.05751153109780374,683.0
334,0.05836031440991671,684.0
335,0.059448610469118535,685.0
336,0.060869946187148034,686.0
337,0.06253553484307478,687.0
338,0.0641418743938819,688.0
339,0.06563786329568153,689.0
340,0.06723342393322142,690.0
341,0.06908751437361957,691.0
342,0.07150589467469173,692.0
343,0.07448457427948475,693.0
344,0.07787366759744538,694.0
345,0.08169583059694703,695.0
346,0.08586691870606183,696.0
347,0.09044295286304624,697.0
348,0.0956971347659015,698.0
349,0.1014539054345762,699.0
350,0.1077350789894688,700.0
351,0.11449462655666261,701.0
352,0.12153829666270534,702.0
353,0.12885361218180472,703.0
354,0.13638620996944165,704.0
355,0.14421888677399308,705.0
356,0.15241576055479944,706.0
357,0.1609446761274655,707.0
358,0.16976131180749207,708.0
359,0.1788415876135622,709.0
360,0.18812308909147968,710.0
361,0.19765173528021843,711.0
362,0.20750929094207485,712.0
363,0.21759171007221484,713.0
364,0.22778402104687295,714.0
365,0.237949573784597,715.0
366,0.24829484984142444,716.0
367,0.2590618644542012,717.0
368,0.2704690756559619,718.0
369,0.2820695271993763,719.0
370,0.2934507043208603,720.0
371,0.303690529458946,721.0
372,0.31291291914962416,722.0
373,0.32246971652750694,723.0
374,0.33266221831678455,724.0
375,0.34273981913140883,725.0
376,0.3520324590090797,726.0
377,0.360873129432259,727.0
378,0.3694623538176904,728.0
379,0.3777251330487981,729.0
380,0.38551350988616934,730.0
381,0.39276318746525407,731.0
382,0.3995366769988787,732.0
383,0.40577120235831554,733.0
384,0.41159418588730234,734.0
385,0.41718704416305025,735.0
386,0.4225988396120018,736.0
387,0.4277257269689548,737.0
388,0.43252025783633574,738.0
389,0.43689895045102073,739.0
390,0.44098231760662476,740.0
391,0.44484110131678517,741.0
392,0.44843415434941164,742.0
393,0.4517848518725623,743.0
394,0.4548723786536566,744.0
395,0.4577180048176846,745.0
396,0.4604343385898538,746.0
397,0.4630245074133593,747.0
398,0.4654519236997446,748.0
399,0.46766010799040475,749.0
400,0.46966689885135066,750.0
401,0.47165341286064005,751.0
402,0.47362699511041534,752.0
403,0.47534760980405183,753.0
404,0.47687787783447666,754.0
405,0.478379062810832,755.0
406,0.47994761092160465,756.0
407,0.4814949069319123,757.0
408,0.48259263352459064,758.0
409,0.48364961031387815,759.0
410,0.4859606654249926,760.0
411,0.4898798716128371,761.0
412,0.4923804208518842,762.0
413,0.4929018507255784,763.0
414,0.49330388971213224,764.0
415,0.49362656723714665,765.0
416,0.49387762260182216,766.0
417,0.4941115818760606,767.0
418,0.494516794252824,768.0
419,0.49503443144803466,769.0
420,0.4956881840891056,770.0
421,0.4964905712029408,771.0
422,0.49732446387451706,772.0
423,0.4981850018695813,773.0
424,0.49906109783518804,774.0
425,0.4999277590986933,775.0
426,0.5007853388347949,776.0
427,0.5016293886494425,777.0
428,0.5024617090456814,778.0
429,0.5032747704260796,779.0
430,0.5041471563033372,780.0
431,0.505032844634597,781.0
432,0.5058647401241533,782.0
433,0.5066821553492953,783.0
434,0.5075458874638104,784.0
435,0.5084164133827652,785.0
436,0.5092097603339361,786.0
437,0.5100799882110814,787.0
438,0.5109881447435248,788.0
439,0.511886749217776,789.0
440,0.5127574544044884,790.0
441,0.5135963012676844,791.0
442,0.5144215654898661,792.0
443,0.5152459074900755,793.0
444,0.5160394866528429,794.0
445,0.5168481993348395,795.0
446,0.5176914437338056,796.0
447,0.5185558168275956,797.0
448,0.5193723700508852,798.0
449,0.5201250097552123,799.0
450,0.5208607439175241,800.0
451,0.5216614582571261,801.0
452,0.5224785602451739,802.0
453,0.5233102349281226,803.0
454,0.524129789817936,804.0
455,0.524847730274963,805.0
456,0.5255674278103507,806.0
457,0.5263137348327185,807.0
458,0.5270924733443367,808.0
459,0.5279039693198921,809.0
460,0.5288056233726133,810.0
461,0.5297305370615464,811.0
462,0.5305601335250058,812.0
463,0.5313025603581684,813.0
464,0.5321304879753006,814.0
465,0.5330917366661737,815.0
466,0.5340471176517869,816.0
467,0.5348934848122366,817.0
468,0.5357827630768963,818.0
469,0.5366832481053564,819.0
470,0.5371424372671065,820.0
471,0.5375812286594938,821.0
472,0.5381201013115557,822.0
473,0.5388283488286753,823.0
474,0.5399341354641832,824.0
475,0.5406739017135268,825.0
476,0.5410486475830448,826.0
477,0.5414563664788009,827.0
478,0.5421058269533895,828.0
479,0.5428028568232104,829.0
480,0.5434312393304224,830.0
481,0.5440216868182429,831.0
482,0.5446391835994907,832.0
483,0.5452780136940639,833.0
484,0.5458944304084583,834.0
485,0.5464193857101453,835.0
486,0.547024208855642,836.0
487,0.5476166135172075,837.0
488,0.5481187846210511,838.0
489,0.5486566428112201,839.0
490,0.5492913506572801,840.0
491,0.5499883016383974,841.0
492,0.5506529792179138,842.0
493,0.551129398023356,843.0
494,0.5517057619672043,844.0
495,0.5524108984750464,845.0
496,0.5530831510638158,846.0
497,0.5536592466568762,847.0
498,0.5542716596814543,848.0
499,0.5549277501778521,849.0
500,0.5554790357065134,850.0
501,0.5561011935360815,851.0
502,0.5566775507842674,852.0
503,0.5571732604949858,853.0
504,0.5577749461508063,854.0
505,0.55860860458109,855.0
506,0.5594423277863494,856.0
507,0.5600566628205916,857.0
508,0.5605391423649038,858.0
509,0.5610575584920687,859.0
510,0.5616110761633459,860.0
511,0.5621486999805118,861.0
512,0.5627695361924437,862.0
513,0.5633202859342503,863.0
514,0.5637651589215963,864.0
515,0.564172828237474,865.0
516,0.5646974715422777,866.0
517,0.5654261913440786,867.0
518,0.5662545439680038,868.0
519,0.5669423683441379,869.0
520,0.5674775664975937,870.0
521,0.5680082476254839,871.0
522,0.5685094776958413,872.0
523,0.5687424540007163,873.0
524,0.5693971033579482,874.0
525,0.5700964964498365,875.0
526,0.5705918392454132,876.0
527,0.571280757159283,877.0
528,0.5718464671605842,878.0
529,0.5722890765478783,879.0
530,0.5727060204744268,880.0
531,0.5732070244823608,881.0
532,0.5738375712372945,882.0
533,0.5744089760332076,883.0
534,0.5747697696651761,884.0
535,0.5751967025684658,885.0
536,0.5757882107572123,886.0
537,0.576399211828232,887.0
538,0.5768433194133844,888.0
539,0.5773974124055824,889.0
540,0.5778857560981201,890.0
541,0.5783109837700896,891.0
542,0.578780229785867,892.0
543,0.579172991175027,893.0
544,0.5795859226228061,894.0
545,0.580081068358645,895.0
546,0.5806519582246508,896.0
547,0.5811739773306259,897.0
548,0.581618921750937,898.0
549,0.5821178491658184,899.0
550,0.5829029495108309,900.0
551,0.583444658052937,901.0
552,0.5840338418103167,902.0
553,0.5847058091399502,903.0
554,0.5850497664758262,904.0
555,0.585280698632938,905.0
556,0.5853552192318743,906.0
557,0.5853424278418125,907.0
558,0.5855639266458417,908.0
559,0.5862090124535303,909.0
560,0.5869815324990972,910.0
561,0.5876219595845982,911.0
562,0.5882812290785944,912.0
563,0.5885461749223011,913.0
564,0.588501866684976,914.0
565,0.5885355993112414,915.0
566,0.5893621449525427,916.0
567,0.5899584810204438,917.0
568,0.5902420136445596,918.0
569,0.5904609229338865,919.0
570,0.5909414566408453,920.0
571,0.5908864503457915,921.0
572,0.5908157525071196,922.0
573,0.5912590923978218,923.0
574,0.5914385566416263,924.0
575,0.5917706500016949,925.0
576,0.5920524450408566,926.0
577,0.5920055110909493,927.0
578,0.5920792367928484,928.0
579,0.5914539405681427,929.0
580,0.5905237540089635,930.0
581,0.590217040412059,931.0
582,0.5903200092519082,932.0
583,0.5899338555591352,933.0
584,0.5891183975632078,934.0
585,0.5889188592233714,935.0
586,0.5911495074387105,936.0
587,0.5916328905675494,937.0
588,0.5917600389107461,938.0
589,0.5935123422269353,939.0
590,0.5929533546084952,940.0
591,0.5920301888501439,941.0
592,0.5908805240094657,942.0
593,0.5893569494035927,943.0
594,0.589149192121168,944.0
595,0.5892688079594623,945.0
596,0.5888342449236147,946.0
597,0.5876757206249397,947.0
598,0.587794624522715,948.0
599,0.5873623520827024,949.0
600,0.586709931576576,950.0
601,0.5863805544049455,951.0
602,0.5843521938704457,952.0
603,0.5834898539054214,953.0
604,0.5834825746882405,954.0
605,0.582880543981292,955.0
606,0.5809505679077951,956.0
607,0.5794440384100704,957.0
608,0.5792921059475479,958.0
609,0.5800460414055014,959.0
610,0.5785702569190913,960.0
611,0.5781381406587032,961.0
612,0.5782547069394612,962.0
613,0.5778630136552956,963.0
614,0.5774095806473555,964.0
615,0.5775530939641089,965.0
616,0.5773419438162932,966.0
617,0.5765660506686007,967.0
618,0.5773554392933196,968.0
619,0.5772934234088335,969.0
620,0.5768678231631075,970.0
621,0.5768213699544801,971.0
622,0.5769986877676286,972.0
623,0.5769791826519728,973.0
624,0.5766140559858995,974.0
625,0.5762951724851623,975.0
626,0.576969903609723,976.0
627,0.5768011426820915,977.0
628,0.57650413455008,978.0
629,0.5768347021972301,979.0
630,0.5777988153255728,980.0
631,0.5784881135769578,981.0
632,0.5786439698373886,982.0
633,0.5785424092776537,983.0
634,0.5787842382887595,984.0
635,0.5793382256070008,985.0
636,0.5796103315961781,986.0
637,0.579442182669827,987.0
638,0.5792843104485067,988.0
639,0.5806479263883533,989.0
640,0.5816134042710168,990.0
641,0.5820663624702109,991.0
642,0.5828048473824826,992.0
643,0.5825834916564488,993.0
644,0.5829952989251321,994.0
645,0.5837429777842782,995.0
646,0.5841870586279152,996.0
647,0.5858187685128139,997.0
648,0.586274968510024,998.0
649,0.586160955222679,999.0
650,0.5864681681994844,1000.0
651,0.6083081240861439,1001.0
652,0.6092352490541768,1002.0
653,0.6103625482972461,1003.0
654,0.610652540958086,1004.0
655,0.6110152165080289,1005.0
656,0.6122534739087788,1006.0
657,0.6129457702925953,1007.0
658,0.6138261050140763,1008.0
659,0.6149195186879001,1009.0
660,0.6155356098803103,1010.0
661,0.6162702490035171,1011.0
662,0.6169478785598372,1012.0
663,0.617598065153893,1013.0
664,0.6184065214161523,1014.0
665,0.6191509321578319,1015.0
666,0.6199145170411452,1016.0
667,0.6207730341189498,1017.0
668,0.6217379448104812,1018.0
669,0.6225387498952497,1019.0
670,0.6234992165200369,1020.0
671,0.6247795354832637,1021.0
672,0.6259553133176777,1022.0
673,0.627157506916027,1023.0
674,0.6280594126263347,1024.0
675,0.6286929625081095,1025.0
676,0.6294294244596471,1026.0
677,0.6300808091590714,1027.0
678,0.6308785718068376,1028.0
679,0.6317782735442071,1029.0
680,0.6329086644996686,1030.0
681,0.6338516594588544,1031.0
682,0.6347904399470222,1032.0
683,0.6359235033898338,1033.0
684,0.6369456617093109,1034.0
685,0.6375011996140595,1035.0
686,0.6379337348202269,1036.0
687,0.6385197347817575,1037.0
688,0.638988561748994,1038.0
689,0.6397888780294526,1039.0
690,0.6408348990558005,1040.0
691,0.6415630979927547,1041.0
692,0.6421815451352448,1042.0
693,0.643113890464679,1043.0
694,0.6439632709359473,1044.0
695,0.6448362736614075,1045.0
696,0.6455858783251207,1046.0
697,0.646393819364368,1047.0
698,0.6469616321638791,1048.0
699,0.6477360100750778,1049.0
700,0.6484534962286959,1050.0
701,0.6489954786203036,1051.0
702,0.6497540213148495,1052.0
703,0.650400440672522,1053.0
704,0.6511488988443391,1054.0
705,0.6522345997378166,1055.0
706,0.6531563314494969,1056.0
707,0.6537526247655899,1057.0
708,0.6540584961980455,1058.0
709,0.654496175650299,1059.0
710,0.6545670449578916,1060.0
711,0.6549696334855254,1061.0
712,0.6556676418636822,1062.0
713,0.6561273668941097,1063.0
714,0.6565824674343145,1064.0
715,0.657087509687942,1065.0
716,0.6574874082068922,1066.0
717,0.6579900331579297,1067.0
718,0.6585569397497724,1068.0
719,0.659325720328823,1069.0
720,0.6600363758565022,1070.0
721,0.6603161383961463,1071.0
722,0.6606348583617607,1072.0
723,0.6607350182556135,1073.0
724,0.6610056508506384,1074.0
725,0.6613511559777903,1075.0
726,0.6616877770649363,1076.0
727,0.6621547274264796,1077.0
728,0.6624212123614048,1078.0
729,0.6623384261184481,1079.0
730,0.6624654136703784,1080.0
731,0.6628311705543851,1081.0
732,0.663032653632929,1082.0
733,0.6637260418074017,1083.0
734,0.6642565033551902,1084.0
735,0.6643283072996199,1085.0
736,0.6646956110337942,1086.0
737,0.6649711476754628,1087.0
738,0.6650103089887207,1088.0
739,0.6653199476171937,1089.0
740,0.6659582543617794,1090.0
741,0.6662177963251251,1091.0
742,0.6663025400009519,1092.0
743,0.6666691234533256,1093.0
744,0.6666283721361236,1094.0
745,0.6665134635564893,1095.0
746,0.6668846114695998,1096.0
747,0.6668345704090647,1097.0
748,0.6667503237234607,1098.0
749,0.6671837115490827,1099.0
750,0.6675455556313953,1100.0
751,0.6678578170564533,1101.0
752,0.6679804394369457,1102.0
753,0.6680213683731722,1103.0
754,0.6680319879401224,1104.0
755,0.6676614738374813,1105.0
756,0.6676494265362422,1106.0
757,0.6679690655856244,1107.0
758,0.6681883983826706,1108.0
759,0.6685018262181024,1109.0
760,0.6687369690376413,1110.0
761,0.6689975581709688,1111.0
762,0.6690437564323302,1112.0
763,0.6693837253718025,1113.0
764,0.6697416629216398,1114.0
765,0.6696268985996362,1115.0
766,0.6698737981003671,1116.0
767,0.6699529573681448,1117.0
768,0.6694506205450867,1118.0
769,0.6692635720231019,1119.0
770,0.6698303397845732,1120.0
771,0.6695298933075902,1121.0
772,0.6684466258238543,1122.0
773,0.6679648588173488,1123.0
774,0.6678923224733011,1124.0
775,0.666497820670753,1125.0
776,0.6646173260762647,1126.0
777,0.6628576973395848,1127.0
778,0.6602016224670662,1128.0
779,0.6592229907617887,1129.0
780,0.6588896779333224,1130.0
781,0.6575653257445557,1131.0
782,0.6555104911462439,1132.0
783,0.6525640150853316,1133.0
784,0.6497932742674035,1134.0
785,0.6464790939353013,1135.0
786,0.6438391127809362,1136.0
787,0.6412329877919697,1137.0
788,0.6390623139632162,1138.0
789,0.6374165762157815,1139.0
790,0.6350187228682055,1140.0
791,0.6324248636204817,1141.0
792,0.6297713823404193,1142.0
793,0.6265462358158227,1143.0
794,0.6236300343025889,1144.0
795,0.6202488046561299,1145.0
796,0.6162123711944426,1146.0
797,0.6125820598653221,1147.0
798,0.6086329575124423,1148.0
799,0.605051770383511,1149.0
800,0.6023883347872998,1150.0
801,0.599101856215583,1151.0
802,0.59528542975556,1152.0
803,0.5926979675685816,1153.0
804,0.5907369708450234,1154.0
805,0.5887609312995722,1155.0
806,0.5876045846064558,1156.0
807,0.5858859076732553,1157.0
808,0.5836121497759682,1158.0
809,0.5819749078388601,1159.0
810,0.5802923123874303,1160.0
811,0.5791268493142331,1161.0
812,0.578366983356947,1162.0
813,0.5771909067775262,1163.0
814,0.5762421731666633,1164.0
815,0.5753095389704473,1165.0
816,0.5744235608364738,1166.0
817,0.5733864498459552,1167.0
818,0.5728210531901073,1168.0
819,0.572620011959401,1169.0
820,0.5720307563289364,1170.0
821,0.571624705807966,1171.0
822,0.570987851071221,1172.0
823,0.5696652885034645,1173.0
824,0.5689535602599142,1174.0
825,0.5686394188776067,1175.0
826,0.5681679838445168,1176.0
827,0.5678989770715636,1177.0
828,0.5675860572310939,1178.0
829,0.5668489032745327,1179.0
830,0.5660841962937794,1180.0
831,0.5656570044391325,1181.0
832,0.5653591320713379,1182.0
833,0.5649578265459937,1183.0
834,0.5648583312272659,1184.0
835,0.5644416780428145,1185.0
836,0.5636897417747002,1186.0
837,0.5631865017778476,1187.0
838,0.5626541611705067,1188.0
839,0.5622843326033782,1189.0
840,0.5621433970390795,1190.0
841,0.5618467045042658,1191.0
842,0.5614700259972845,1192.0
843,0.561276453465953,1193.0
844,0.5610822209220913,1194.0
845,0.5609205004630292,1195.0
846,0.5609042398054556,1196.0
847,0.5609228794141259,1197.0
848,0.5610296753469154,1198.0
849,0.5611114877569194,1199.0
850,0.5613470844353075,1200.0
851,0.5618691729025359,1201.0
852,0.562099276565048,1202.0
853,0.5621646078122534,1203.0
854,0.5624257351432717,1204.0
855,0.5625899622261427,1205.0
856,0.5629505309909482,1206.0
857,0.5635228951050428,1207.0
858,0.5640888695076747,1208.0
859,0.5647677226855413,1209.0
860,0.565363950803332,1210.0
861,0.5659451251330222,1211.0
862,0.5665728306556488,1212.0
863,0.567233142870354,1213.0
864,0.567812529509323,1214.0
865,0.5683728528802263,1215.0
866,0.5689336052131165,1216.0
867,0.5695727747127668,1217.0
868,0.5701379595571536,1218.0
869,0.5708301106414561,1219.0
870,0.5716710349501248,1220.0
871,0.5724734064157926,1221.0
872,0.5731820459811146,1222.0
873,0.5741329947504591,1223.0
874,0.575316929780245,1224.0
875,0.5763310346166891,1225.0
876,0.5775467920109457,1226.0
877,0.5784601634582506,1227.0
878,0.578942053216419,1228.0
879,0.5797865364367281,1229.0
880,0.5807870675352863,1230.0
881,0.5816241155503706,1231.0
882,0.5826029069680456,1232.0
883,0.5834949616714494,1233.0
884,0.5842974977520055,1234.0
885,0.5847789972597646,1235.0
886,0.5857382945094456,1236.0
887,0.5870107286770555,1237.0
888,0.5878954344923556,1238.0
889,0.5888582976409563,1239.0
890,0.5896324634741267,1240.0
891,0.5900109902771072,1241.0
892,0.5907008477550355,1242.0
893,0.5915313417162631,1243.0
894,0.5922843801725866,1244.0
895,0.5931134314525718,1245.0
896,0.5938682566765101,1246.0
897,0.5945548273360921,1247.0
898,0.5952587440014272,1248.0
899,0.5959689928947145,1249.0
900,0.5966332592773874,1250.0
901,0.5972566405070705,1251.0
902,0.5979169411939176,1252.0
903,0.5986663657410382,1253.0
904,0.599217599798648,1254.0
905,0.5998375650321213,1255.0
906,0.6005245481876053,1256.0
907,0.6010645235799235,1257.0
908,0.6014445760243349,1258.0
909,0.602023041027761,1259.0
910,0.6026973795431639,1260.0
911,0.6031951516088703,1261.0
912,0.6037469497154742,1262.0
913,0.604200384723242,1263.0
914,0.6043889405670264,1264.0
915,0.6047267041937224,1265.0
916,0.6051124030172589,1266.0
